accuracy,gmean
0.24756192775642843,0.37601714268650094
0.2990440095486821,0.43203227739793965
0.29780312977454143,0.4299930171538125
0.2560821545777081,0.5120002202195271
0.2761614811038379,0.49757525139463793
0.284074895270709,0.5226574268385357
0.25795870467542337,0.520227338054613
0.26917391715604466,0.5553498940571474
0.26320759405596145,0.5898238674764565
0.2804091696846979,0.607116241780721
0.29571335356576584,0.6103550709135899
0.3050448015313803,0.6253150513868871
0.3016059292890913,0.6460825148382205
0.3044468064981058,0.6422265750907967
0.3096692430152417,0.6572481780423558
0.32792813157814577,0.676544689940137
0.33723312668035804,0.6844524753423279
0.3467176806129369,0.6904065542001264
0.3496852109255135,0.6944516504033532
0.3562439178454223,0.7018057647406204
0.3599088418295121,0.7060890144956713
0.36600903245044897,0.7102356648017513
0.3698062207515499,0.7138699374641453
0.36893648266696166,0.7184953323990129
0.3779569090871197,0.7274685047454361
0.38192964820898084,0.7311081596983819
0.38533084516096966,0.7365071106688396
0.38992723057758627,0.743093548056163
0.39242422056237186,0.7442530734353648
0.39981739508233255,0.7523298869574171
0.3997252108613854,0.7565674694610437
0.40404985322668824,0.7637416635037405
0.4148081526121802,0.7683849659404269
0.4200466211677416,0.7732965051468119
0.42455803678070253,0.7817761581021222
0.4326886850682404,0.7847169143695533
0.4371512029640033,0.7919755940949775
0.4474806453216107,0.7980707065062663
0.4475840519694558,0.7981850969717973
0.4569571832349768,0.8072363992272934
0.4641699973226496,0.8095098612290349
0.4731359148121606,0.8172808722557177
0.4797034393532034,0.8207327762975727
0.48382527643242257,0.8252890274020968
0.49157756861311647,0.8309354044397855
0.49630942475442924,0.8346708570546847
0.5056689287872885,0.8407023941894063
0.5092665182099908,0.8438332764203398
0.5159887519218406,0.8479359767656717
0.523828418711954,0.8515845826473171
0.5283278102960958,0.8550150473966768
0.5358644715599654,0.8598033865552585
0.5426388093966984,0.8636423455781824
0.5483782791530595,0.867035310081719
0.5520680527967089,0.8695776367945877
0.5592784620786179,0.8728486247005155
0.5666844622293191,0.8766476343303695
0.574089660778099,0.8799534186868678
0.5814796288903745,0.8835485899405572
0.5850627894784938,0.8849950769279725
0.596492831274018,0.8897893241766843
0.6006042475282605,0.89180729690205
0.6112471162370882,0.8957061631106449
0.6191420935597698,0.8995297325075069
0.6260951886249481,0.9020881453344793
0.6352077992660533,0.9052672825429894
0.6461681023357077,0.9092429631405663
0.6552053623962126,0.9122089540778859
0.6620406219789627,0.9147915154231148
0.6648686735572368,0.9153592382532606
0.6829480032897742,0.9214060313674931
0.692240172761246,0.9246441337954584
0.7011074932144398,0.9271432379652492
0.71158282712172,0.9302917620994625
0.7163900338436331,0.9318855728697855
0.7239852120477562,0.9337504403201043
0.7350817874440282,0.9370731634507301
0.7532701350378597,0.9424998395835756
0.7599314470036922,0.944278298212935
0.7699306293697324,0.9471610400428923
0.7759747078561798,0.9487544907531104
0.7926552422360846,0.9531464317789129
0.8035514171520366,0.9561365018120322
0.817296485296216,0.959816816161145
0.8213934727158754,0.960649196648435
0.8318279249251704,0.9630623782726884
0.8342623899600963,0.9638226974504974
0.8565918130792576,0.9692927177751667
0.8621910024993948,0.9705504373731618
0.8714462982824878,0.9726526440274614
0.8747937879057508,0.9732792647902581
0.8893043858847521,0.9767940655736348
0.898505172737198,0.9788774430474033
0.9038839216289833,0.980149922626989
0.854054742998408,0.9653962511926358
0.8969131913215369,0.978125104218214
0.9217131515620817,0.984184512300097
0.9265227630897586,0.9852451297227277
0.9307063235169162,0.9861072203481255
0.9330574219520289,0.9867072629289079
0.9386550081683236,0.9878750445255149
0.9405067086064792,0.9881690761557976
0.9439447792468469,0.9889046206972311
0.9439888673525173,0.9886674729101643
0.9477091018691753,0.9895747848780335
0.9471439725146733,0.9893158676659041
0.9585227117872356,0.991829957387908
0.9629323239561941,0.992940223862868
0.9370950908295137,0.9862522660551702
0.9638966510674932,0.9930205788080605
0.9692609711246956,0.9942167057655978
0.9702509494974757,0.9944079630459188
0.9631303196307501,0.9927165302703365
0.9714421299524971,0.9945697497449597
0.9752056509729042,0.995413395801179
0.9754693780050052,0.9955093705884123
0.9729916264663303,0.9950307118881568
0.9711303068051194,0.9944136977929493
0.9797667659049846,0.9963724827183199
0.9678645805778268,0.9935308017846224
0.978618070351791,0.9960769390769715
0.9832320910106758,0.9970581014601863
0.9775190741177169,0.9957337838660099
0.9846693632555299,0.9972952937900447
0.9814757812011524,0.9966142135635639
0.9860753730254541,0.9976387580441977
0.9867687586873608,0.9977401414059276
0.9708096660366076,0.9941346278649742
0.9875342885221827,0.9978198257929369
0.988076973022889,0.9980028825913086
0.9865819854397027,0.9976442738873144
0.9888160499943086,0.9981688255935447
0.9871238683384876,0.9977729780897618
0.9892833839144146,0.9982082663494141
0.9875775750259318,0.9978623506657269
0.9695134757298987,0.993517909290936
0.9904224602445527,0.9984555929130631
0.9905595341730915,0.9984691818658685
0.9909715575606292,0.9985664811016116
0.9878252700196072,0.9978438607121896
0.9912905951252984,0.998640528933255
0.991252118233077,0.9985817303871317
0.9737291002339075,0.9943762101947603
0.9911390923621766,0.9985219191807448
0.9922613350519679,0.9987725522149833
0.9924505131053898,0.9988242305428209
0.99255712616092,0.9988429485475522
0.9925443005301795,0.9988398588845709
0.9927126369336482,0.9988862365058633
0.9923070263614808,0.9987906868725839
0.9910741626065529,0.9984934523306438
0.9924232586400663,0.9987738931221158
0.9932144397363691,0.9989423396743875
0.9931799708537541,0.998949206400615
0.9933643392956484,0.9989591570795069
0.9935727557951811,0.9989925608979979
0.9736729880994178,0.9943242174973966
0.9943599288818775,0.9991450637869398
0.9944937964027312,0.9991660623702158
0.9946164414966869,0.9991850412343424
0.9946084254774742,0.9991842102949765
0.9947238561541384,0.9992014624475408
0.9936793688507113,0.9989340805518593
0.9945090268392355,0.9991128920826317
0.99493788386712,0.9992329145260807
0.9951607292012358,0.999267783793883
0.9951663404146847,0.9992678343060266
0.9953811697295876,0.9992794490751498
0.9649756072535355,0.991872151555829
0.9891278731416864,0.9978878573858897
0.9956785640423823,0.9993448984927727
0.9958172411747637,0.9993671249858266
0.9958974013668916,0.9993798423917526
0.9960641345665178,0.9994052548924494
0.9960336736935091,0.999400762707017
0.9961843748547097,0.9994235993130052
0.9962388837853566,0.9994317042830732
0.996317440773642,0.9994436579832264
0.9963759577138954,0.9994522525703738
0.9963895849465572,0.9994542220650245
0.9964136330041956,0.9994572968694236
0.9963607272773911,0.9994450679920844
0.9965875806211132,0.9994812707025915
0.970191630955301,0.993645033198911
0.9969515078933742,0.9995363767554871
0.9971487019660089,0.9995688952475381
0.9972360765754283,0.9995825057014415
0.9973138319617925,0.9995944083995388
0.9973218479810052,0.999595687634483
0.9973963969596842,0.9996068360923785
0.9973707456982033,0.9996026499106001
0.9974813667633399,0.9996195529338097
0.9975062164228995,0.9996231512790159
0.9975374788978294,0.9996278964867424
0.9975054148209782,0.9996226421646043
0.9975575189458614,0.9996299586920397
0.9719936320743373,0.993682000055367
0.9977795626780558,0.9996620439287048
0.9979871775756672,0.9996953648639081
0.9980216464582823,0.9997009145455535
0.998089782621591,0.9997111692998502
0.9981074178638591,0.9997139442428136
0.9981571171829785,0.9997216424894227
0.9981466963580018,0.9997199065876897
0.9981579187848998,0.9997217026648522
0.9981755540271678,0.9997238283765989
0.9983254535864472,0.9997467938342746
0.9982557142192958,0.9997362029192756
0.9980184400505971,0.9996991791588989
0.998293389509596,0.9997420834684824
0.9977627290377089,0.9996243214849685
0.9180281875299598,0.9757867217037218
0.9937811722947137,0.9986739760207435
0.9978060155414581,0.9996190100298646
0.9981250531061273,0.9996914079237817
0.9982981991211236,0.9997195467759769
0.9983903833420708,0.9997341076439578
0.99847134513612,0.9997675110546895
0.998565934162831,0.9997823888278844
0.9986028078512098,0.9997880092183589
0.9986380783357461,0.9997935347841195
0.9986581183837782,0.9997967019759747
0.9986789600337314,0.9997997793195142
0.9987078177028975,0.999804458567744
0.9987086193048188,0.9998046251765913
0.9987254529451656,0.9998072518020955
0.9987599218277806,0.9998122391175797
0.9987543106143317,0.999811306600614
0.9986084190646588,0.9997889473157179
0.9986861744510229,0.9998010219692078
0.998436876253505,0.9997616577671453
0.9987975971180808,0.9998176647018523
0.9987855730892616,0.9998161428643123
0.9768008387962505,0.9945065926232491
0.9978220475798837,0.9996178237616313
0.9989034085716897,0.9998331335102832
0.9990316648790943,0.9998532228218463
0.9990789593924498,0.9998606065802865
0.9991206426923565,0.9998670888057908
0.9991406827403884,0.9998702257149149
0.9990957930327967,0.999863363305097
0.9991454923519161,0.9998708730442384
0.9991446907499948,0.9998708733914836
0.9991631275941842,0.9998734716425202
0.9991278571096479,0.9998681967855338
0.9990541097328902,0.9998570006332957
0.9990941898289541,0.9998627110756568
0.9990581177424966,0.9998572725268179
0.9990476969175199,0.9998558056895591
0.881694778846046,0.9683175515182371
0.9943166423781284,0.9987060397368186
0.9980104240313843,0.9996592636502284
0.9986028078512098,0.999779312635787
0.9988248515834043,0.9998166201141153
0.9989627271138644,0.9998394244027287
0.9990380776944646,0.9998519682766083
0.9991030074500883,0.9998626181976109
0.9991591195845778,0.9998716182313159
0.9991935884671929,0.9998772270282256
0.9992136285152248,0.999880614057303
0.9992240493402015,0.9998822629574324
0.9992472957959185,0.9998859410669314
0.9992488989997611,0.9998860645186323
0.9992585182228165,0.9998875496025206
0.9992833678823762,0.9998915052379368
0.9992929871054315,0.9998929006268359
0.9992312637574929,0.999883670426003
0.9992577166208952,0.9998876943072821
0.9992777566689272,0.9998907234359355
0.999260121426659,0.999888009050363
0.9991639291961055,0.999873101936159
0.9990845706058988,0.9998611566826285
0.999245692592076,0.999885740822395
0.9991647307980268,0.9998731084061423
0.9991382779346245,0.9998693287703844
0.9990941898289541,0.9998620776072731
0.9692377246689785,0.9921999826426183
0.9992521054074462,0.9998636558901243
0.9993779569090872,0.9999050435863327
0.9994116241897809,0.9999107691358946
0.9994324658397341,0.9999141933030522
0.999458117101215,0.9999181407422866
0.9994621251108214,0.9999188300060453
0.9994541090916087,0.9999176436192425
0.9994685379261917,0.9999197905172355
0.9994613235089002,0.9999188562211555
0.9994709427319556,0.9999202835637228
0.9994573154992938,0.9999182415147733
0.9994557122954513,0.9999178530304014
0.9994308626358915,0.999914202376572
0.999478157149247,0.9999211294624644
0.9994188386070724,0.9999122984949789
0.999394790549434,0.9999084703555909
0.9993675360841104,0.9999043240085748
0.9994100209859383,0.9999108561989725
0.9992833678823762,0.9998912463334779
0.8529453259393572,0.9171340880689671
0.36621023453269014,0.7141496099559581
0.7869093596643533,0.8712347756910129
0.8930687085070805,0.8938490410999601
0.9413339617892397,0.909356635421802
0.9621876357713254,0.9142145983229987
0.9732866159733612,0.9166909281462287
0.9759487359539303,0.9157210767698061
0.5904222999241685,0.7743910837453706
0.8576467212076614,0.8860846601528788
0.5709970805658027,0.7735450317014612
0.46738041301737393,0.7688808358118195
0.7148124812625551,0.8576276025414625
0.8123073149381724,0.8752905465848344
0.8765885746074956,0.894543856506471
0.9133821027942239,0.9300948868604713
0.9370974956352776,0.935425207036855
0.9539992721454554,0.9393348046297207
0.9635319221933111,0.9414587154885036
0.970653353661958,0.9429826661679545
0.9758244876561321,0.9440557007544293
